2,1,44,0,0,3,09,0
1,1,53,0,0,3,09,1
2,1,44,0,0,3,09,1
1,2,36,0,0,3,09,0
3,1,23,0,0,3,09,0
1,1,54,0,0,4,09,0
1,1,54,0,0,4,09,0
2,1,45,0,0,3,09,0
4,2,5,0,0,49,09,177
4,1,20,0,0,3,09,1
3,2,3,0,0,48,08,251
2,1,45,0,0,3,09,1
1,1,54,0,0,3,09,0
1,2,36,0,0,3,09,0
2,1,45,0,0,3,09,0
2,2,26,0,0,3,09,0
2,1,45,0,0,3,09,0
4,1,21,0,0,3,09,1
2,1,45,0,0,3,09,0
1,1,62,0,0,3,09,0
4,1,20,0,0,3,09,1
3,1,22,0,0,3,09,1
1,2,36,0,0,2,09,0
2,1,45,0,0,3,09,0
2,2,23,0,0,3,08,0
4,2,3,0,0,406,08,23
2,1,45,0,0,3,09,0
2,1,45,0,0,3,09,0
2,1,45,0,0,3,09,0
1,1,54,0,0,2,09,1
4,2,3,0,0,93,08,404
4,1,23,0,0,3,09,0
2,1,45,0,0,3,09,0
2,1,45,0,0,3,09,0
2,1,45,0,0,3,09,0
4,1,18,0,0,3,09,0
2,1,45,0,0,3,09,1
4,2,6,0,0,406,09,1
1,2,36,0,0,3,09,0
2,2,24,0,0,3,08,0
1,2,36,0,0,3,09,0
2,1,45,0,0,3,09,0
3,1,23,0,0,31,09,1
2,1,31,0,0,3,08,0
3,1,22,0,0,31,09,0
3,1,21,0,0,31,09,0
3,2,3,0,0,48,08,0
4,1,23,0,0,3,09,0
4,2,6,0,0,406,09,1
4,1,20,0,0,3,09,1
3,1,20,0,0,31,09,1
2,2,23,0,0,4,09,0
2,2,24,0,0,4,09,1
3,1,20,0,0,31,09,0
4,1,19,0,0,3,09,0
3,1,10,0,0,15,08,0
4,1,23,0,0,3,09,0
2,2,25,0,0,4,09,0
1,1,54,0,0,3,09,0
2,2,23,0,0,3,08,0
3,1,21,0,0,31,09,1
3,1,21,0,0,31,09,0
1,1,47,0,0,4,08,1
2,1,45,0,0,3,09,0
1,2,36,0,0,2,09,1
2,1,44,0,0,3,09,0
2,1,45,0,0,3,09,1
1,1,54,0,0,3,09,0
3,1,20,0,0,31,09,0
2,1,45,0,0,3,09,0
2,1,37,0,0,3,09,0
1,1,54,0,0,3,09,1
1,1,62,0,0,3,09,0
1,2,23,0,0,2,08,0
1,1,54,0,0,3,09,0
1,1,47,0,0,3,08,1
3,1,10,0,0,15,08,0
1,1,47,0,0,3,08,0
2,2,25,0,0,2,09,1
3,2,4,0,0,253,09,29
3,1,17,0,0,31,09,1
3,1,20,0,0,31,09,0
2,1,44,0,0,3,09,0
2,1,28,0,0,3,08,0
1,2,23,0,0,3,08,0
1,1,47,0,0,3,08,1
4,1,20,0,0,3,09,0
1,2,23,0,0,2,08,0
2,2,25,0,0,3,09,0
1,2,27,0,0,3,08,1
4,2,4,0,0,406,08,47
3,1,10,0,0,15,08,1
3,2,3,0,0,2,08,1
1,1,46,0,0,3,08,0
4,1,17,0,0,3,08,0
2,1,35,0,0,3,09,0
3,1,10,0,0,3,08,0
2,1,40,0,0,3,09,0
4,2,3,0,0,406,08,30
3,1,16,0,0,31,09,1
3,1,16,0,0,31,09,0
4,1,18,0,0,3,08,1
2,1,26,0,0,3,08,1
3,1,10,0,0,21,08,0
1,1,54,0,0,3,09,0
4,1,14,0,0,3,08,0
4,1,14,0,0,3,08,0
1,2,23,0,0,3,08,0
1,1,54,0,0,3,09,0
1,1,47,0,0,4,08,0
4,1,14,0,0,3,08,0
3,1,10,0,0,21,08,0
1,1,47,0,0,4,08,0
4,1,17,0,0,3,08,0
4,1,14,0,0,3,08,0
1,1,47,0,0,3,08,0
3,1,10,0,0,15,08,0
1,2,23,0,0,3,08,0
2,1,28,0,0,3,08,0
4,1,14,0,0,3,08,0
4,2,3,0,0,406,08,11
1,2,24,0,0,2,08,0
4,1,17,0,0,3,08,0
2,1,25,0,0,3,08,0
1,2,23,0,0,2,08,1
4,1,17,0,0,3,08,1
2,1,28,0,0,3,08,0
2,1,27,0,0,3,08,0
2,2,24,0,0,3,08,0
1,2,23,0,0,2,08,0
3,2,3,0,0,48,08,40
3,1,10,0,0,15,08,1
1,1,46,0,0,3,08,0
2,2,24,0,0,3,08,1
2,1,28,0,0,3,08,0
1,1,47,0,0,4,08,0
2,1,26,0,0,3,08,0
2,1,27,0,0,3,08,0
4,1,17,0,0,3,08,1
1,2,23,0,0,2,08,1
3,1,10,0,0,15,08,1
1,2,23,0,0,2,08,1
2,1,26,0,0,3,08,1
4,1,14,0,0,3,08,0
4,1,17,0,0,3,08,1
2,1,27,0,0,3,08,0
3,1,10,0,0,2,08,0
4,2,3,0,0,109,08,92
1,1,47,0,0,4,08,0
4,1,14,0,0,3,08,1
1,1,45,0,0,3,08,3
1,1,47,0,0,3,08,1
2,1,26,0,0,3,08,1
4,2,3,0,0,109,08,8
4,1,19,0,0,12,08,1
1,2,20,0,0,3,08,0
2,1,26,0,0,3,08,0
1,1,47,0,0,4,08,1
2,1,26,0,0,3,08,1
2,2,24,0,0,3,08,0
2,2,24,0,0,2,08,0
1,1,48,0,0,4,08,0
4,1,14,0,0,3,08,1
2,1,26,0,0,3,08,0
1,1,47,0,0,4,08,1
2,2,24,0,0,3,08,1
3,1,10,0,0,11,08,13
1,1,46,0,0,4,08,0
3,1,10,0,0,15,08,1
2,1,27,0,0,3,08,1
3,2,3,0,0,2,08,46
1,1,48,0,0,3,08,0
2,2,24,0,0,3,08,1
2,1,27,0,0,3,08,0
3,1,10,0,0,5,08,0
1,1,46,0,0,4,08,1
2,1,27,0,0,3,08,1
4,1,19,0,0,12,08,0
2,1,26,0,0,3,08,0
3,2,3,0,0,2,08,0
2,1,27,0,0,3,08,0
1,2,25,0,0,3,08,0
4,1,16,0,0,12,08,1
3,2,3,0,0,2,08,1
3,1,10,0,0,15,08,0
2,1,26,0,0,3,08,1
3,1,10,0,0,15,08,1
1,2,19,0,0,3,08,0
1,2,9,0,0,44,07,14
3,1,10,0,0,2,08,0
4,1,19,0,0,12,08,1
1,1,47,0,0,4,08,0
3,1,10,0,0,5,08,10
1,2,25,0,0,2,08,0
2,1,26,0,0,3,08,1
3,1,10,0,0,5,08,0
1,2,27,0,0,3,08,0
3,1,10,0,0,3,08,0
1,1,47,0,0,4,08,1
1,2,14,0,0,3,08,0
2,1,25,0,0,3,08,0
3,1,10,0,0,2,08,0
2,1,25,0,0,3,08,0
1,1,48,0,0,3,08,0
1,2,25,0,0,3,08,0
1,2,25,0,0,3,08,0
2,1,24,0,0,3,08,0
3,1,9,0,0,3,08,0
4,1,19,0,0,12,08,0
2,1,26,0,0,3,08,1
3,1,9,0,0,3,08,0
4,1,15,0,0,12,08,0
1,2,28,0,0,89,08,0
1,2,21,0,0,3,08,2
4,1,15,0,0,12,08,0
2,1,23,0,0,4,08,0
4,1,18,0,0,12,08,1
2,1,25,0,0,3,08,0
1,1,48,0,0,3,08,0
4,2,3,0,0,179,08,51
1,1,48,0,0,3,08,0
2,1,26,0,0,3,08,0
3,2,2,0,0,3,08,0
3,2,3,0,0,2,08,0
2,1,26,0,0,3,08,0
2,1,26,0,0,3,08,0
1,1,48,0,0,4,08,1
1,1,47,0,0,4,08,0
2,1,25,0,0,3,08,0
4,1,17,0,0,5,08,0
2,1,26,0,0,3,08,0
1,2,24,0,0,120,08,1
3,1,10,0,0,2,08,0
1,2,15,0,0,3,08,0
1,2,27,0,0,3,08,0
3,1,10,0,0,2,08,0
1,1,48,0,0,4,08,0
4,1,20,0,0,3,08,1
1,1,47,0,0,4,08,1
1,1,48,0,0,4,08,1
1,1,47,0,0,4,08,0
4,2,3,0,0,437,08,107
1,1,47,0,0,4,08,0
3,1,10,0,0,3,08,0
4,1,17,0,0,3,08,0
4,1,20,0,0,3,08,0
2,1,26,0,0,3,08,1
2,1,22,0,0,3,08,1
4,1,20,0,0,3,08,0
4,1,17,0,0,3,08,1
1,2,14,0,0,3,08,1
3,2,3,0,0,332,08,0
1,2,16,0,0,120,08,0
2,2,24,0,0,3,08,0
2,1,26,0,0,3,08,1
1,1,47,0,0,4,08,0
3,1,10,0,0,2,08,1
2,2,24,0,0,3,08,0
3,2,3,0,0,645,08,225
1,2,14,0,0,3,08,0
2,2,23,0,0,3,08,0
1,1,46,0,0,4,08,1
3,1,10,0,0,3,08,0
4,2,3,0,0,437,08,100
4,1,17,0,0,3,08,4
4,1,17,0,0,3,08,0
1,1,30,0,0,3,08,0
4,1,20,0,0,3,08,0
4,1,20,0,0,3,08,1
2,1,25,0,0,3,08,0
4,1,17,0,0,3,08,1
2,2,24,0,0,2,08,0
1,2,25,0,0,120,08,1
1,1,47,0,0,4,08,0
3,1,10,0,0,3,08,0
4,2,3,0,0,270,08,435
1,2,13,0,0,16,08,1
1,2,15,0,0,3,08,0
3,1,10,0,0,3,08,1
2,1,24,0,0,3,08,0
2,1,25,0,0,3,08,0
2,2,24,0,0,3,08,0
3,1,10,0,0,3,08,0
1,2,14,0,0,3,08,0
4,1,16,0,0,3,08,1
2,2,24,0,0,2,08,0
3,1,10,0,0,3,08,0
3,1,10,0,0,3,08,1
2,2,24,0,0,3,08,0
3,1,9,0,0,3,08,1
1,1,31,0,0,2,08,0
3,2,3,0,0,645,08,330
2,1,24,0,0,3,08,0
1,1,46,0,0,4,08,0
2,2,24,0,0,3,08,2
1,1,29,0,0,14,08,0
2,2,24,0,0,2,08,0
2,1,22,0,0,3,08,0
3,1,10,0,0,3,08,0
1,1,30,0,0,3,08,0
1,1,31,0,0,2,08,0
3,1,10,0,0,3,08,0
2,1,23,0,0,3,08,0
3,1,10,0,0,3,08,0
3,1,10,0,0,3,08,0
4,1,16,0,0,3,08,1
1,2,15,0,0,26,08,118
3,2,2,0,0,3,08,643
4,1,19,0,0,3,08,0
4,1,16,0,0,3,08,0
2,1,22,0,0,3,08,0
1,2,14,0,0,3,08,1
4,1,16,0,0,3,08,1
3,1,10,0,0,3,08,1
3,1,9,0,0,76,08,1
3,1,9,0,0,76,08,0
2,2,24,0,0,2,08,1
2,1,22,0,0,3,08,0
1,2,15,0,0,3,08,24
2,2,24,0,0,3,08,0
2,2,24,0,0,3,08,0
4,2,3,0,0,270,08,133
2,1,21,0,0,3,08,0
1,2,14,0,0,3,08,1
4,1,19,0,0,3,08,0
4,1,18,0,0,3,08,0
1,1,31,0,0,3,08,0
2,1,21,0,0,3,08,0
1,1,30,0,0,3,08,1
4,1,15,0,0,3,08,0
2,1,21,0,0,3,08,1
2,2,16,0,0,3,07,1
2,1,21,0,0,3,08,0
2,1,22,0,0,3,08,1
1,2,15,0,0,3,08,1
3,1,9,0,0,76,08,14
2,1,22,0,0,3,08,0
1,1,28,0,0,15,08,1
2,2,24,0,0,3,08,1
4,2,3,0,0,152,08,268
1,1,30,0,0,3,08,0
3,1,9,0,0,3,08,0
3,1,9,0,0,3,08,1
1,2,8,0,0,3,08,0
4,1,19,0,0,3,08,0
4,1,16,0,0,3,08,1
2,2,24,0,0,3,08,1
3,2,2,0,0,645,08,121
4,1,19,0,0,3,08,0
2,1,22,0,0,3,08,0
1,1,30,0,0,2,08,1
1,2,14,0,0,3,08,0
4,1,16,0,0,3,08,1
1,1,30,0,0,2,08,0
2,1,22,0,0,3,08,0
2,1,22,0,0,3,08,0
4,1,16,0,0,3,08,0
2,1,21,0,0,3,08,0
4,1,16,0,0,3,08,0
4,1,18,0,0,5,08,1
4,1,16,0,0,3,08,0
4,2,4,0,0,3,07,48
2,1,21,0,0,4,08,0
4,1,16,0,0,3,08,1
3,1,9,0,0,15,08,0
2,2,24,0,0,3,08,0
1,2,9,142,1,459,07,226
4,1,8,0,0,39,07,1
4,2,3,0,0,179,08,64
4,1,16,0,0,3,08,1
1,1,31,0,0,3,08,0
2,1,21,0,0,2,08,1
1,2,9,0,0,16,07,0
4,1,18,0,0,3,08,0
1,2,15,0,0,3,08,1
3,2,2,0,0,12,08,0
1,1,29,0,0,14,08,0
3,1,9,0,0,76,08,0
2,2,24,0,0,2,08,0
3,1,8,0,0,76,08,0
4,1,18,0,0,3,08,1
1,1,30,0,0,14,08,1
1,1,31,0,0,3,08,0
1,2,15,0,0,3,08,0
4,1,15,0,0,3,08,0
3,1,7,0,0,161,08,0
4,1,15,0,0,5,08,0
4,1,19,0,0,3,08,0
1,1,11,0,0,11,07,0
1,1,29,0,0,3,08,0
1,2,14,0,0,3,08,0
2,1,21,0,0,4,08,0
1,2,15,0,0,3,08,0
1,2,15,0,0,3,08,1
2,2,24,0,0,2,08,0
4,2,4,0,0,391,07,178
1,2,15,0,0,3,08,0
3,1,7,0,0,51,08,74
3,1,8,0,0,161,08,0
2,1,14,0,0,53,08,1
3,1,8,0,0,161,08,0
2,2,24,0,0,3,08,0
4,2,3,0,0,179,08,150
1,1,11,0,0,11,07,28
1,2,11,0,0,16,07,0
2,1,21,0,0,4,08,1
1,2,9,0,0,16,07,0
4,1,15,0,0,5,08,1
2,2,24,0,0,3,08,0
2,2,24,0,0,3,08,1
2,1,23,0,0,53,08,0
1,1,29,0,0,14,08,0
2,2,24,0,0,3,08,0
3,1,7,0,0,161,08,0
2,1,23,0,0,53,08,1
4,1,15,0,0,5,08,0
1,1,11,0,0,30,07,1
3,1,7,0,0,124,08,25
4,1,17,0,0,39,08,1
4,2,5,0,0,50,08,177
1,1,26,0,0,30,08,0
1,2,13,0,0,3,08,1
3,1,8,0,0,161,08,0
2,1,19,0,0,53,08,0
4,1,15,0,0,39,08,1
1,1,28,0,0,15,08,1
4,1,8,0,0,16,07,37
1,2,14,0,0,3,08,0
3,1,2,0,0,161,07,50
1,1,27,0,0,30,08,0
2,1,22,0,0,53,08,0
1,2,11,0,0,16,07,0
2,2,16,0,0,3,07,1
2,2,18,0,0,3,07,1
2,1,22,0,0,53,08,1
1,1,28,0,0,30,08,0
2,2,24,0,0,3,08,1
3,2,2,0,0,12,08,1
2,1,14,0,0,53,08,1
4,2,4,0,0,3,07,0
1,1,11,0,0,30,07,14
2,1,6,0,0,97,07,0
2,2,23,0,0,3,08,0
2,1,9,0,0,97,07,0
2,1,6,0,0,97,07,51
4,1,8,0,0,39,07,1
3,1,1,0,0,161,07,25
4,1,8,0,0,39,07,3
2,1,8,0,0,97,07,0
2,2,17,0,0,4,07,1
1,1,11,0,0,30,07,13
1,2,13,0,0,16,08,1
4,1,8,0,0,3,07,1
1,1,11,0,0,4,07,9
2,2,15,0,0,4,07,0
4,1,8,0,0,39,07,1
1,2,9,0,0,16,07,0
1,1,11,0,0,30,07,1
3,2,3,0,0,586,07,0
2,1,6,0,0,97,07,27
1,2,9,0,0,16,07,0
1,2,9,0,0,28,07,0
4,1,8,0,0,39,07,0
2,2,16,0,0,3,07,0
2,2,16,0,0,3,07,0
3,1,2,0,0,103,07,160
2,1,6,0,0,97,07,2
4,1,8,0,0,16,07,29
3,2,3,0,0,586,07,10
1,1,11,0,0,30,07,7
1,2,9,0,0,16,07,0
1,1,11,0,0,30,07,0
4,1,8,0,0,3,07,1
4,1,8,0,0,3,07,14
2,1,6,0,0,97,07,0
3,1,2,0,0,20,07,101
2,2,16,0,0,4,07,0
4,1,9,0,0,3,07,1
3,2,3,0,0,416,07,0
3,1,2,0,0,20,07,67
4,2,4,0,0,0,07,1
4,1,9,0,0,3,07,0
3,2,3,0,0,586,07,0
1,1,11,0,0,2,07,1
1,2,9,0,0,228,07,0
1,2,9,0,0,44,07,0
2,1,6,0,0,97,07,1
1,2,9,0,0,44,07,27
2,2,15,0,0,4,07,0
4,1,9,0,0,3,07,0
3,2,3,0,0,124,07,584
1,1,11,0,0,4,07,0
2,1,5,0,0,97,07,17
3,1,2,0,0,2,07,0
4,1,8,0,0,3,07,0
2,1,6,0,0,97,07,0
1,2,9,0,0,2,07,2
2,2,16,0,0,4,07,0
1,1,11,0,0,4,07,1
1,2,9,0,0,44,07,0
2,2,15,0,0,4,07,1
1,1,11,0,0,4,07,0
1,2,9,0,0,228,07,1
2,2,15,0,0,4,07,2
3,1,2,0,0,2,07,1
3,2,3,0,0,27,07,122
3,2,3,0,0,416,07,20
4,2,4,0,0,391,07,34
4,1,9,0,0,3,07,1
4,2,4,0,0,391,07,1
1,1,11,0,0,4,07,0
1,2,8,0,0,2,07,1
2,2,15,0,0,4,07,1
1,1,11,0,0,2,07,0
1,1,11,0,0,2,07,0
2,2,15,0,0,4,07,1
4,2,4,0,0,391,07,131
1,1,11,0,0,2,07,0
4,1,9,0,0,3,07,1
1,1,11,0,0,2,07,0
1,2,9,0,0,44,07,0
4,1,9,0,0,3,07,0
1,2,9,0,0,2,07,1
2,2,9,425,8,540,06,150
2,1,6,0,0,97,07,0
1,1,11,0,0,2,07,1
1,2,9,0,0,181,07,0
2,2,15,0,0,4,07,0
1,2,9,0,0,181,07,226
2,2,15,0,0,2,07,1
4,1,9,0,0,2,07,1
1,2,9,0,0,228,07,0
1,2,9,0,0,228,07,0
2,1,6,0,0,10,07,95
1,1,11,0,0,2,07,0
2,2,15,0,0,4,07,0
4,1,9,0,0,2,07,0
1,1,11,0,0,2,07,0
1,1,11,0,0,2,07,0
4,1,8,0,0,2,07,0
4,2,4,0,0,491,07,1
3,2,3,0,0,416,07,0
4,1,9,0,0,2,07,0
4,2,4,0,0,491,07,217
4,2,4,0,0,218,07,389
1,2,9,0,0,181,07,0
2,2,14,0,0,98,07,1
1,1,11,0,0,3,07,1
1,2,9,0,0,228,07,0
3,1,2,0,0,130,07,0
2,2,15,0,0,2,07,0
1,2,9,12,1,856,07,174
2,1,6,0,0,3,07,1
2,1,6,0,0,30,07,0
4,1,9,0,0,3,07,1
3,2,3,0,0,2,07,414
4,2,4,0,0,443,07,489
1,1,11,0,0,3,07,1
2,2,15,0,0,131,07,1
4,2,4,0,0,218,07,1
3,1,2,0,0,239,07,128
2,1,6,0,0,30,07,0
1,2,9,0,0,181,07,0
3,2,3,0,0,416,07,25
2,2,15,0,0,131,07,12
2,2,15,0,0,131,07,17
3,2,3,0,0,0,07,0
2,2,14,0,0,98,07,0
2,1,6,0,0,75,07,0
2,2,14,86,3,262,07,73
3,1,2,0,0,239,07,40
3,2,3,0,0,2,07,0
1,1,11,0,0,2,07,0
1,2,9,52,2,749,07,225
4,1,9,0,0,2,07,1
4,1,9,0,0,3,07,0
