
2,2,10,214,4,251,6,164
2,1,6,0,0,3,5,0
2,2,9,229,6,527,6,155
2,1,6,0,0,3,5,0
2,2,9,228,6,527,6,143
2,2,9,224,5,527,6,143
1,2,7,1751,12,1819,5,1256
2,2,10,143,6,277,6,267
4,2,2,541,1,842,6,179
2,2,10,136,6,277,6,193
2,2,9,204,6,341,6,157
2,2,9,532,8,1343,5,544
1,2,7,1924,9,2132,5,746
2,2,10,124,5,277,6,136
1,2,6,1007,4,1157,5,826
3,2,2,1206,2,1319,5,1918
2,2,9,208,7,341,6,163
3,2,2,681,3,1707,5,1211
2,2,9,180,6,527,6,167
2,2,10,437,6,600,5,234
2,2,9,233,7,527,6,161
4,2,2,331,1,751,5,698
4,2,2,700,1,751,5,840
1,2,7,1188,8,2046,5,1051
2,2,8,159,7,527,5,249
2,2,9,242,4,527,5,176
2,2,8,137,7,527,5,236
3,1,3,0,0,2,6,0
2,1,6,0,0,3,6,0
2,2,9,133,6,527,5,248
2,2,10,345,6,838,5,329
2,2,10,408,7,838,5,442
2,2,9,270,6,527,5,234
2,2,9,192,3,527,5,145
2,2,9,228,3,527,5,140
2,2,9,264,5,527,5,180
2,1,5,0,0,2,5,0
2,2,9,158,2,527,5,207
4,2,2,14,1,1332,5,749
1,2,7,1531,9,2132,5,1140
3,1,3,0,0,2,5,0
2,2,9,456,6,600,5,225
1,2,7,902,7,1943,5,1519
2,2,10,507,8,838,5,448
2,2,10,463,7,838,5,339
1,2,7,835,7,1943,5,1256
1,2,7,1968,12,2132,5,843
2,2,9,438,6,600,5,171
2,2,9,414,8,838,5,525
2,2,9,505,9,838,5,433
2,2,10,433,7,838,5,413
2,2,10,774,9,715,5,486
2,2,10,503,18,921,4,1341
1,1,16,0,0,2,5,0
1,1,16,0,0,2,5,0
1,2,7,1930,10,2132,5,1101
2,2,10,505,9,838,5,397
1,1,16,0,0,2,5,1
2,2,9,549,8,1144,5,598
1,1,16,0,0,2,5,0
2,2,10,408,8,838,5,464
2,2,10,728,8,875,5,431
2,2,10,741,13,1370,5,835
4,2,2,880,1,1332,5,85
4,2,2,487,3,1914,5,1268
2,2,9,610,8,875,5,514
2,2,9,683,8,875,5,458
1,1,16,0,0,12,5,1
2,2,10,737,12,1370,5,713
3,1,2,0,0,2,5,0
2,2,9,496,7,1343,5,512
2,2,10,733,11,1370,5,685
1,2,7,2034,12,2132,5,1155
1,2,7,1741,12,1350,5,1295
2,2,9,562,8,1144,5,497
2,2,10,1008,12,1370,5,486
1,2,7,2055,11,1887,5,829
3,2,2,707,3,1319,5,1321
3,2,2,685,4,1707,5,1470
3,1,3,0,0,2,5,0
2,2,10,1059,13,1370,5,626
4,1,2,0,0,220,5,113
2,2,9,1290,13,1370,5,552
2,2,10,856,18,803,5,1068
2,2,10,1030,13,1370,5,590
4,1,2,0,0,190,5,0
2,2,9,1286,12,1370,5,541
3,1,3,0,0,2,5,0
2,1,6,0,0,13,5,0
1,2,7,1441,12,1350,4,1580
2,2,9,1139,18,1080,5,853
4,1,2,0,0,3,5,189
4,2,2,923,3,1540,5,888
2,2,10,1086,14,1370,5,617
4,2,2,674,4,1540,5,1223
2,2,10,1058,14,1370,5,570
4,2,2,1378,4,1914,5,1330
2,1,7,0,0,2,5,0
3,2,2,664,3,1707,5,881
2,2,9,1085,17,1080,5,873
2,2,9,754,15,803,5,1079
2,1,7,0,0,2,5,0
3,1,3,0,0,2,5,0
2,2,10,945,15,916,4,551
2,2,10,586,17,1064,4,1316
1,1,16,0,0,2,5,1
2,2,8,1250,10,1370,5,561
1,2,7,1130,10,1246,4,2044
2,2,10,578,16,1064,4,1302
3,2,2,1171,2,0,4,1167
2,2,10,491,17,921,4,1339
2,2,10,756,16,803,5,1142
4,1,2,0,0,190,5,1
2,2,10,550,15,1064,4,1318
4,1,2,0,0,3,5,0
1,2,7,1421,11,1350,4,1491
4,2,2,1246,4,1914,5,1039
1,2,7,1092,9,1246,4,1997
4,1,2,0,0,0,5,1
2,2,9,528,13,1064,4,1239
1,2,7,1080,8,1542,4,2131
1,2,7,942,8,1542,4,1886
3,1,3,0,0,2,5,1
4,2,2,1220,3,1914,5,644
1,2,7,940,7,1542,4,1707
2,2,10,553,14,1064,4,1266
2,2,10,533,13,1064,4,1279
2,2,10,697,18,800,5,1143
3,2,2,1175,3,0,4,1319
2,2,9,749,12,1064,4,1075
2,2,10,571,15,1064,4,1368
2,2,9,750,13,1064,4,1218
2,2,9,585,12,660,4,798
4,2,2,813,2,936,4,1411
4,1,2,0,0,3,5,0
3,2,2,482,2,829,4,1705
2,2,9,745,11,1064,4,993
2,2,10,814,12,1064,4,801
2,2,10,786,14,1064,4,1074
3,2,2,455,2,829,4,1576
1,2,7,1229,8,1542,4,1817
2,2,9,766,12,1064,4,736
2,2,9,758,11,1064,4,733
2,2,10,699,13,653,4,719
1,2,7,772,7,853,3,1718
3,1,3,0,0,2,5,0
4,2,2,979,3,936,4,1538
2,2,10,865,10,1064,4,544
2,2,10,768,13,1064,4,1078
1,2,7,1234,7,1719,4,1165
4,2,2,243,2,1378,4,1912
2,1,7,0,0,0,5,0
3,2,2,557,2,680,4,715
1,2,7,1173,8,1542,4,1348
2,2,10,808,11,1064,4,608
2,2,10,1059,15,916,4,637
3,1,3,0,0,0,4,0
2,2,9,983,16,916,4,611
2,2,10,653,12,653,4,747
1,1,16,0,0,0,5,0
2,2,10,244,8,609,4,319
2,2,10,701,14,653,4,757
2,2,8,564,11,660,4,904
4,1,2,0,0,36,4,0
1,2,7,1170,6,1719,4,1099
2,2,9,565,11,660,4,798
1,2,7,745,5,491,3,586
1,2,7,899,6,853,4,1238
4,1,2,0,0,3,4,35
4,2,2,725,1,1378,4,935
2,2,9,626,11,660,4,903
2,2,9,544,10,660,4,919
4,1,2,0,0,2,4,1
2,2,9,478,9,660,4,992
2,2,9,437,10,660,4,859
2,2,9,477,10,660,4,971
1,2,7,1645,7,1147,4,1114
2,2,9,469,9,660,4,956
2,2,10,605,7,652,4,620
1,2,7,1159,6,1719,4,1237
2,2,10,639,9,652,4,914
2,1,7,0,0,2,4,0
2,2,9,617,8,652,4,1062
2,2,10,642,10,621,4,510
2,2,10,582,9,621,4,516
2,2,10,598,9,652,4,505
3,1,3,0,0,2,4,29
2,1,7,0,0,2,4,0
2,1,7,0,0,0,4,0
2,2,10,561,9,652,4,507
1,2,7,1082,7,1151,4,1244
1,1,16,0,0,2,4,0
3,2,2,307,2,968,4,343
1,2,7,1629,6,1147,4,901
1,1,16,0,0,2,4,0
2,2,10,567,10,652,4,651
3,2,2,533,1,680,4,449
4,2,2,971,2,1219,4,842
2,2,10,447,9,763,3,428
2,2,10,296,10,464,4,417
3,1,3,0,0,2,4,0
4,1,2,0,0,3,4,1
1,2,7,719,6,794,3,849
1,2,7,773,6,491,3,752
4,2,2,924,2,1219,4,863
2,2,9,526,11,521,4,659
3,2,2,187,2,484,4,828
1,1,16,0,0,2,4,0
3,1,3,0,0,0,4,0
3,2,2,327,2,737,4,678
1,2,7,918,7,978,4,1540
2,2,10,518,8,621,4,527
2,2,10,583,11,521,4,615
4,1,2,0,0,2,4,1
2,2,10,561,10,521,4,637
2,2,10,559,9,521,4,596
1,2,7,862,6,978,4,1234
2,2,10,511,8,521,4,589
2,2,10,501,7,521,4,409
2,2,10,281,8,420,4,619
3,2,2,295,1,737,4,485
2,2,10,376,9,431,4,509
2,2,9,388,10,431,4,650
2,2,10,378,10,431,4,478
4,2,5,648,6,648,3,1376
1,1,16,0,0,0,4,0
1,2,7,766,6,853,3,1145
2,2,10,334,8,420,4,619
3,2,2,293,1,968,4,289
3,1,3,0,0,2,4,1
1,2,7,737,7,794,3,977
1,2,7,620,6,817,3,1149
2,2,9,249,8,464,4,500
2,2,9,215,8,464,4,519
4,2,5,488,5,620,3,1031
2,2,10,205,6,464,4,363
1,1,16,0,0,0,4,1
2,2,10,213,7,464,4,477
4,2,5,456,4,549,3,1218
2,1,7,0,0,2,4,1
2,1,7,0,0,2,4,0
2,2,9,278,10,609,4,429
2,2,10,417,7,763,3,429
3,2,2,396,2,588,3,686
3,2,2,693,2,968,4,483
2,2,10,206,6,609,4,283
2,2,10,269,8,609,4,200
2,2,10,417,6,647,4,312
4,1,2,0,0,0,4,0
2,2,10,303,12,609,4,336
3,2,2,497,2,416,3,735
2,2,10,299,11,609,4,336
2,2,10,301,10,609,4,243
4,2,5,502,5,549,3,1187
2,2,8,425,7,647,3,323
2,2,10,305,11,609,4,266
1,2,7,375,4,276,3,851
1,2,7,0,0,630,3,25
2,2,10,283,9,609,4,210
2,2,10,353,6,763,3,384
2,2,10,270,9,609,4,295
2,1,7,0,0,3,4,0
2,2,10,453,8,763,3,322
3,2,2,201,2,275,3,966
2,2,9,236,7,609,4,269
4,2,5,434,3,549,3,937
2,2,9,269,5,412,3,549
2,2,10,407,7,763,3,296
2,2,10,409,5,647,4,281
2,2,9,532,6,551,3,383
2,2,10,379,6,763,3,462
2,2,10,26,2,324,3,398
3,2,2,0,0,275,3,586
2,2,10,355,7,763,3,294
2,1,7,0,0,2,3,1
1,2,7,477,5,462,3,782
2,2,10,473,10,763,3,418
4,1,5,0,0,3,3,1
4,2,5,191,1,272,3,381
2,2,10,372,6,763,3,461
2,2,10,441,8,763,3,418
2,2,10,370,5,763,3,395
2,2,9,429,6,317,3,645
2,2,9,514,5,551,3,387
4,2,5,173,2,350,3,547
1,2,7,250,4,276,3,816
1,2,7,114,2,630,3,257
2,2,9,494,6,528,3,467
2,2,10,335,5,763,3,376
2,1,7,0,0,2,3,0
2,2,9,574,8,551,3,608
2,2,9,254,5,412,3,761
4,2,5,331,3,350,3,618
3,2,2,0,0,275,3,414
1,2,7,186,2,508,3,460
2,2,9,313,5,412,3,700
1,2,7,210,3,276,3,750
2,1,7,0,0,2,3,0
4,1,4,0,0,3,3,1
1,1,15,0,0,2,2,1
1,2,7,153,3,315,3,793
2,2,9,436,5,528,3,526
3,2,2,243,1,199,3,189
4,1,5,0,0,3,3,0
2,2,9,231,3,412,3,457
2,1,6,0,0,2,3,0
2,2,9,196,3,412,3,526
2,2,9,263,4,412,3,532
2,1,6,0,0,2,3,0
4,1,5,0,0,2,3,1
4,2,5,199,2,272,3,459
4,1,5,0,0,3,3,0
4,2,5,24,1,272,3,349
1,2,7,15,2,630,3,276
1,2,6,105,2,315,3,489
3,1,3,0,0,2,3,0
1,1,16,0,0,2,3,0
4,2,5,13,1,272,3,210
2,2,15,695,5,891,2,374
3,2,2,0,0,920,3,163
1,1,16,0,0,3,3,0
3,2,2,353,1,199,3,273
2,2,10,87,2,412,3,315
2,2,9,94,2,324,3,358
2,2,14,589,11,1006,2,791
4,1,5,0,0,3,3,1
2,2,10,347,3,412,3,249
3,2,2,0,0,430,3,197
1,2,7,166,2,656,3,122
1,2,7,112,1,630,3,40
4,2,5,38,1,262,3,270
1,2,7,166,1,508,3,171
1,2,7,13,1,630,3,75
2,2,9,392,3,400,3,235
4,1,5,0,0,3,3,1
2,2,10,36,3,324,3,410
2,2,9,169,4,816,3,323
4,2,5,192,2,262,3,150
3,1,3,0,0,2,3,98
2,2,9,78,3,324,3,171
4,2,5,128,1,272,3,34
1,1,16,0,0,2,3,0
1,2,6,313,2,656,3,371
3,1,3,0,0,2,3,0
4,2,5,28,1,272,3,31
1,2,7,11,1,630,3,222
2,2,9,68,2,324,3,237
3,2,2,185,1,338,3,336
2,1,7,0,0,229,3,26
1,2,6,363,3,656,3,628
2,2,10,0,0,324,3,93
2,2,9,39,1,324,3,69
1,2,7,239,2,630,3,127
2,2,9,268,4,816,3,165
4,2,5,186,1,262,3,233
2,2,8,42,2,324,3,203
4,2,5,125,1,561,3,202
4,2,5,51,1,561,3,260
4,2,5,154,2,561,3,223
2,2,10,10,1,324,3,98
1,1,16,0,0,3,3,0
2,1,7,0,0,338,3,31
1,2,7,404,2,483,3,506
4,2,5,223,1,561,3,96
3,2,2,0,0,338,3,428
1,2,7,512,2,483,3,314
3,1,3,0,0,40,3,0
3,1,3,0,0,2,3,0
3,2,2,0,0,920,3,337
1,2,8,569,9,636,2,1431
4,2,5,100,1,561,3,87
2,2,9,310,2,299,3,95
4,2,5,90,1,561,3,176
2,2,9,60,1,324,3,12
2,1,6,0,0,338,3,61
4,2,5,26,1,561,3,116
2,2,9,182,2,379,3,155
1,2,8,599,10,636,2,1422
3,1,3,0,0,2,3,40
1,2,7,383,3,656,3,398
2,2,9,118,2,816,3,174
1,1,16,0,0,3,3,0
4,2,5,23,1,561,3,108
1,1,15,0,0,2,3,0
1,1,16,0,0,2,3,0
1,1,16,0,0,3,3,0
3,2,2,0,0,920,3,3
2,2,9,169,4,816,3,149
2,2,9,136,3,816,3,245
2,2,9,167,4,816,3,297
4,2,5,452,2,417,3,233
4,1,5,0,0,3,3,0
4,2,5,185,2,638,3,559
2,2,9,132,2,816,3,169
4,2,5,261,2,417,3,357
2,2,10,327,4,891,3,180
1,2,7,265,3,656,3,481
4,2,5,87,1,638,2,176
2,1,6,0,0,2,3,0
2,1,6,0,0,204,3,186
3,1,3,0,0,2,3,0
2,2,9,166,4,816,3,78
4,2,5,177,1,638,3,394
2,2,10,376,4,891,3,176
3,2,2,179,1,1758,2,918
2,1,7,0,0,2,2,0
2,2,15,740,6,891,2,378
4,1,5,0,0,3,3,1
1,1,16,0,0,2,3,0
1,2,7,392,2,620,2,330
1,2,7,451,3,961,2,477
4,2,4,521,2,662,2,178
2,2,15,629,8,738,2,698
4,2,5,100,2,662,2,257
3,2,2,0,0,920,3,53
4,2,5,117,2,638,2,416
1,1,16,0,0,2,3,1
2,2,8,126,3,891,3,276
2,1,6,0,0,2,3,202
2,2,16,861,19,893,2,736
4,1,5,0,0,3,3,1
4,1,5,0,0,3,2,1
1,2,8,295,5,1433,2,410
3,2,2,2051,3,0,2,1236
4,2,5,149,2,662,2,145
2,2,11,323,3,891,3,179
1,2,7,288,4,1433,2,654
2,2,15,730,5,891,2,360
4,1,5,0,0,3,3,1
3,2,2,329,1,1758,2,898
2,2,16,693,13,1006,2,806
3,1,3,0,0,2,3,0
3,1,3,0,0,2,3,0
4,2,5,757,5,1053,2,598
2,2,15,517,8,839,2,757
1,2,8,910,5,1433,2,288
3,1,3,0,0,3,2,0
1,1,15,0,0,3,3,1
2,2,16,549,11,1006,2,889
2,1,7,0,0,2,2,0
2,2,16,578,10,1006,2,544
2,2,16,830,10,1006,2,482
1,1,15,0,0,3,3,0
2,2,15,579,10,1006,2,790
3,2,2,918,1,1758,2,490
1,2,8,260,3,1433,2,411
4,1,5,0,0,3,3,1
2,2,16,707,11,1006,2,587
1,2,8,321,6,1433,2,619
2,2,16,622,11,1006,2,870
4,2,5,53,2,662,2,120
4,2,5,139,1,662,2,101
2,2,16,775,15,893,2,584
2,2,16,581,12,1006,2,858
1,1,16,0,0,3,2,0
2,1,7,0,0,3,2,0
4,2,4,441,3,946,2,637
4,2,4,373,2,662,2,353
1,2,8,1116,9,1119,2,718
1,2,8,1234,7,1338,2,476
2,2,16,732,22,756,2,993
4,2,4,543,3,946,2,571
2,2,15,783,16,893,2,630
2,2,16,949,19,893,2,705
1,2,8,233,4,1433,2,303
2,2,16,574,10,1006,2,519
2,2,16,618,11,1006,2,612
1,1,15,0,0,3,2,1
1,1,15,0,0,3,2,0
4,2,4,580,3,1053,2,660
2,2,16,660,17,669,2,776
2,2,18,667,21,700,1,567
4,2,4,848,5,1053,2,576
2,2,15,970,14,991,2,606
3,1,3,0,0,2,2,1
3,2,4,553,3,562,1,1245
4,1,6,0,0,3,2,1
4,1,6,0,0,89,2,10
1,1,15,0,0,3,2,0
1,2,8,912,11,890,2,960
1,1,16,0,0,3,2,0
4,1,6,0,0,89,2,1
1,1,16,0,0,3,2,0
1,2,8,493,8,636,2,1283
3,2,2,1209,2,1247,2,1758
2,2,16,465,19,634,2,776
4,1,6,0,0,89,2,1
2,2,16,925,19,893,2,685
2,1,7,0,0,1,2,1
4,2,5,683,6,1085,2,874
2,2,16,758,21,759,2,902
2,2,15,923,15,991,2,639
2,2,16,770,18,845,2,832
4,1,6,0,0,89,2,1
1,1,16,0,0,2,2,0
2,2,15,642,20,673,2,984
2,2,16,776,19,845,2,838
2,2,16,523,19,634,2,731
1,2,8,570,8,636,2,1118
2,2,16,789,17,893,2,623
4,1,6,0,0,27,2,87
2,2,16,766,17,845,2,833
1,2,8,272,7,1329,2,525
1,2,8,373,8,1329,2,516
3,1,3,0,0,2,2,0
1,2,8,533,9,568,2,888
4,2,5,603,6,1085,2,861
1,2,8,476,9,636,2,1261
1,1,16,0,0,3,2,1
2,2,16,638,19,673,2,989
1,2,8,504,9,636,2,1336
2,2,16,728,22,673,2,982
2,2,16,740,21,826,2,909
2,2,16,661,18,669,2,885
4,2,5,903,7,1003,2,640
4,1,6,0,0,3,2,0
3,1,3,0,0,458,2,0
4,1,6,0,0,89,2,7
1,1,16,0,0,3,2,0
4,1,6,0,0,2,2,1
2,2,18,428,15,645,1,559
1,2,8,433,8,1329,2,681
3,1,3,0,0,2,2,1
2,2,16,630,18,673,2,984
4,1,6,0,0,2,2,26
2,1,7,0,0,139,2,1
3,1,3,0,0,830,2,0
2,2,16,750,22,750,2,970
1,1,16,0,0,3,2,0
4,2,5,620,6,1085,2,861
2,2,16,555,21,634,2,866
2,2,16,502,18,654,2,824
2,1,7,0,0,139,2,6
2,1,7,0,0,72,2,116
2,2,16,648,16,669,2,694
4,2,5,922,6,947,2,1051
4,2,5,594,6,1085,2,944
1,2,8,603,10,568,2,921
1,1,16,0,0,2,2,1
4,2,7,342,6,589,1,1001
2,2,16,533,20,634,2,885
2,1,7,0,0,2,2,0
2,1,7,0,0,139,2,47
4,1,6,0,0,3,2,1
3,1,3,0,0,830,2,0
1,2,8,1157,6,1350,1,385
4,1,6,0,0,3,2,0
4,2,5,1031,6,1085,2,920
2,2,17,606,13,654,2,476
3,2,4,642,4,683,1,393
4,1,6,0,0,3,2,1
4,1,6,0,0,3,2,1
2,2,16,568,19,654,2,759
2,1,7,0,0,62,2,70
4,1,6,0,0,3,2,1
2,2,19,284,12,702,1,457
2,2,16,561,22,634,2,891
2,2,15,471,20,634,2,790
4,2,5,839,5,690,2,692
4,2,5,867,6,690,2,686
2,2,16,496,17,654,2,757
1,2,8,439,9,1329,2,783
4,2,7,313,6,1169,1,946
4,1,6,0,0,3,2,1
2,2,16,472,19,654,2,843
2,2,17,435,14,645,1,614
4,1,6,0,0,9,2,1
4,1,6,0,0,3,2,0
3,1,5,0,0,134,2,457
3,1,7,0,0,107,2,1
1,1,15,0,0,3,2,0
1,1,16,0,0,3,2,1
4,1,6,0,0,3,2,0
2,2,16,584,15,654,2,672
2,2,16,544,13,654,2,607
2,2,16,402,19,654,2,811
2,2,15,562,15,654,2,667
2,2,16,619,16,654,2,754
1,1,16,0,0,3,2,0
2,2,16,606,15,654,2,639
1,1,15,0,0,3,2,0
1,1,16,0,0,3,2,1
2,1,7,0,0,3,2,1
2,2,18,533,16,721,1,526
4,1,6,0,0,3,2,1
2,2,16,480,15,654,2,754
2,2,16,578,14,654,2,667
1,1,16,0,0,3,2,0
1,2,8,288,4,1350,2,562
1,2,8,190,7,1329,2,575
2,1,7,0,0,2,2,1
4,2,5,751,5,690,2,633
4,1,6,0,0,10,2,0
2,2,16,619,15,654,2,748
4,2,7,373,6,1169,1,1043
1,2,8,347,4,1350,2,372
2,2,17,608,14,654,2,493
4,1,8,0,0,3,2,0
3,1,8,0,0,2,1,1
3,1,6,0,0,107,2,132
4,2,7,355,6,1169,1,1083
2,2,18,427,12,645,1,540
1,1,16,0,0,3,2,0
1,1,16,0,0,3,2,0
4,2,7,383,5,1169,1,478
1,2,8,230,6,1329,2,601
2,2,15,548,13,654,2,476
2,2,15,560,14,654,2,606
4,1,7,0,0,2,2,1
2,1,9,0,0,3,2,0
2,2,18,573,14,555,1,591
1,1,16,0,0,3,2,0
2,2,16,538,13,654,2,451
2,2,18,484,17,588,1,632
1,2,8,613,6,1350,1,247
1,2,8,290,6,1350,2,567
4,1,6,0,0,3,2,1
4,2,7,314,6,1169,1,689
1,2,8,1321,6,1350,1,234
4,1,6,0,0,10,2,1
1,2,8,1177,6,1324,1,679
2,1,21,0,0,2,1,0
3,2,4,418,3,545,1,873
4,1,6,0,0,10,2,7
2,2,19,306,13,702,1,541
2,2,18,463,14,645,1,616
4,1,6,0,0,3,2,8
1,2,8,288,4,1350,2,426
1,1,16,0,0,2,2,0
3,1,5,0,0,134,2,1
4,1,7,0,0,3,2,1
2,2,19,300,13,702,1,470
4,1,8,0,0,3,1,0
2,2,17,470,16,607,1,624
4,1,7,0,0,3,2,0
2,2,19,445,13,702,1,436
1,1,16,0,0,2,2,1
2,2,18,275,15,702,1,653
4,2,7,290,5,1169,1,294
4,1,8,0,0,3,2,1
2,2,18,342,15,702,1,553
3,1,8,0,0,115,1,1
1,2,8,1006,10,972,1,1212
2,2,18,369,13,702,1,550
2,2,19,499,12,702,1,433
4,2,7,318,6,1169,1,404
2,2,18,429,13,645,1,541
4,2,7,549,5,1246,1,332
2,2,18,361,12,702,1,530
2,2,18,310,15,370,1,695
3,1,7,0,0,107,2,27
2,2,18,401,15,663,1,580
2,2,18,267,14,702,1,623
1,2,8,1304,6,1324,1,508
1,1,16,0,0,2,2,0
1,2,9,810,11,754,1,1250
2,1,11,0,0,2,2,0
2,2,19,639,15,721,1,309
2,2,18,320,15,702,1,610
2,2,19,525,16,721,1,448
3,1,7,0,0,115,1,96
2,2,18,647,22,700,1,643
3,2,4,472,3,837,1,593
2,1,20,0,0,3,1,1
1,2,24,241,7,389,0,154
2,2,18,552,17,721,1,539
3,1,8,0,0,2,1,114
3,1,8,0,0,115,1,64
2,1,21,0,0,2,1,0
1,1,16,0,0,2,1,0
3,2,4,389,3,805,1,716
4,2,7,734,4,1246,1,327
1,2,8,820,9,1069,1,1327
2,2,18,489,17,529,1,569
1,2,12,370,6,344,1,733
2,1,21,0,0,2,1,0
4,1,8,0,0,3,1,1
4,1,8,0,0,3,1,1
4,2,7,1131,7,1240,1,783
2,1,21,0,0,2,1,0
4,2,7,553,6,1246,1,408
3,1,7,0,0,115,1,0
1,2,11,490,7,344,1,733
3,1,8,0,0,98,1,67
1,1,16,0,0,2,1,0
3,2,4,456,3,837,1,561
2,2,18,549,19,558,1,636
4,2,7,881,8,764,1,1103
4,2,7,754,5,1246,1,325
2,2,19,620,14,721,1,399
2,2,19,507,13,702,1,443
1,1,16,0,0,2,1,0
3,1,8,0,0,115,1,2
4,1,9,0,0,3,1,1
2,1,20,0,0,3,1,0
1,1,15,0,0,45,1,1
4,1,9,0,0,3,1,0
2,1,20,0,0,19,1,1
3,1,8,0,0,115,1,0
1,2,9,690,10,754,1,1348
2,2,19,593,14,721,1,375
1,2,9,726,8,667,1,918
2,1,21,0,0,3,1,0
2,2,19,580,12,721,1,308
2,1,21,0,0,3,1,0
4,2,7,793,7,764,1,1167
2,2,19,689,15,721,1,369
4,1,14,0,0,34,1,0
2,2,19,560,14,721,1,380
4,1,9,0,0,3,1,1
3,1,8,0,0,115,1,0
4,2,7,757,7,764,1,933
2,1,21,0,0,3,1,1
4,2,7,905,5,1246,1,546
1,2,9,622,9,754,1,1322
4,2,7,836,6,1246,1,527
4,2,7,949,6,1246,1,587
1,2,9,648,7,667,1,841
4,1,9,0,0,3,1,0
1,2,9,638,8,754,1,1262
2,2,19,673,15,721,1,321
2,2,18,647,20,721,1,586
2,2,19,604,13,721,1,285
1,1,16,0,0,3,1,0
3,2,4,336,3,837,1,485
4,1,9,0,0,116,1,1
1,1,16,0,0,2,1,0
3,1,8,0,0,2,1,1
3,2,4,622,5,837,1,543
3,2,4,608,4,837,1,475
4,1,9,0,0,3,1,0
2,2,18,687,21,700,1,604
4,1,14,0,0,3,1,1
2,2,19,556,12,721,1,290
2,2,18,535,16,721,1,511
